business_id,name,stars,review_count,categories,open
azdu8ChT_UBnu-s-fYqIQw,Revolution Books,3,16,Books  Mags  Music and Video ; Shopping ; Bookstores ; ,TRUE
C8k2eso77Pkcv4csDYg2Hw,The Barking Dog,1.5,4,Bars ; Sports Bars ; Nightlife ; ,TRUE
fWZV4YEESe0XDcdyB53OHA,Pizza Star,4,22,Shopping Centers ; Pizza ; Shopping ; Restaurants ; ,TRUE
gqlCplBbmlMsGFZLNWd5wg,Bedlam,3.5,3,Fashion ; Shopping ; ,TRUE
tbGq7zTitP-GEcRhBCUKHA,The Bookshop,4.5,22,Books  Mags  Music and Video ; Shopping ; Bookstores ; ,TRUE
IsqGaD5u47Qx1Ms-VKJ-bQ,Lyla's Cafe,3.5,20,Breakfast & Brunch ; American (Traditional) ; Restaurants ; ,FALSE
iZBdSS0-yZtYlJKhVZLYMg,T & S Food Truck,4.5,2,Food Stands ; Restaurants ; ,TRUE
xpDwnr3Hn3idR0hvpGK1ZQ,New Leaf Acupuncture,5,8,Acupuncture ; Health and Medical ; ,TRUE
FPQ78Y_1IFwc1YCp5VK4-Q,Faith Community Center,4.5,2,Religious Organizations ; ,TRUE
UIWdpWkgTPJPBHyTAULtwg,Forever Colors,4.5,2,Gardeners ; Landscaping ; Flowers & Gifts ; Shopping ; Home Services ; ,TRUE
waVOdXNafvUVxU1U_L2_AQ,California Science Center Hands-On Science Camp,2.5,3,Summer Camps ; Active Life ; ,TRUE
bAKIdgDrlS1L-9bnfCN9Kg,Healing Motion,5,2,Pilates ; Physical Therapy ; Rehabilitation Center ; Health and Medical ; Fitness & Instruction ; Active Life ; ,TRUE
FLR0T5ETc3BFZtgmRanUWg,Hong Kong Buffet,2.5,5,Buffets ; Chinese ; Restaurants ; ,TRUE
L5GxxxW2kHXqbb9c6wA1ww,Brittany App : Photographer & Vagabond,5,2,Photographers ; Event Planning & Services ; ,TRUE
OHf3Kue07i_nR7oKQRWocw,Red River Cafe,3,56,Breakfast & Brunch ; Restaurants ; ,TRUE
1paWSxJdcKTHfMG7yzv9oQ,Bite Mi,3.5,101,Restaurants ; Vietnamese ; ,FALSE
jopjqDfrNnCX4nj_pE-rTg,Players,3.5,93,Burgers ; American (Traditional) ; Restaurants ; ,TRUE
DH8K7VFDdqUPnITu1R_J4w,Toast,2.5,3,Breakfast & Brunch ; Sandwiches ; Restaurants ; ,FALSE
sJM4ogveiQAlHQOrzHVpQw,Papa John's Pizza,3.5,3,Pizza ; Restaurants ; ,TRUE
AyeuO1bEavABUBH27Nd_RA,Carlos Shoes & Leather Goods,4,7,Local Services ; Shoe Repair ; ,TRUE
bCaxfXu_ppgwrJZ6W_usxQ,United Travel Service,5,2,Hotels & Travel ; Travel Services ; ,TRUE
PuN1bgVNApA84lexTEDvrw,Claremont Colleges,4.5,3,Colleges & Universities ; Education ; ,TRUE
dBvBpWIURTpsUjphc_wqIA,Holiday Inn Hotel Princeton,3.5,9,Hotels & Travel ; Event Planning & Services ; Venues & Event Spaces ; Hotels ; ,TRUE
wtNYThOavytihel53wm_pw,Wells Fargo,4,7,Banks & Credit Unions ; Financial Services ; ,TRUE
YzitwM71P5vndJXv79YVsw,Fourth Ave Birkenstock,3.5,3,Mattresses ; Fashion ; Shopping ; Shoe Stores ; Home & Garden ; ,TRUE
ZlCSsWS07JulSBIQlrbF5w,Black Cab & Limo,5,2,Hotels & Travel ; Taxis ; Limos ; Transportation ; ,TRUE
hGNI2d-tCmVwUWKztDDl2w,Pluckers Wing Bar,3.5,129,American (Traditional) ; Chicken Wings ; Restaurants ; ,TRUE
tl5dthD9F3vGCww-N9kSVA,Harvest Seasonal Grill & Wine Bar,4,7,Wine Bars ; Bars ; American (New) ; Nightlife ; Restaurants ; ,TRUE
VmgpUM8-fbwkSMbbwwiy6w,Laughing Skull Lounge,4,36,Nightlife ; Comedy Clubs ; ,TRUE
oitC0n-fFXRaiMCYK-ZQSA,Pioli,3.5,2,Pizza ; Restaurants ; ,TRUE
sbnKzkgWcmlRRKG7-2BaUw,Ritz Camera Centers,4,7,Shopping ; Photography Stores & Services ; ,TRUE
h3qeNCaPHhe0QnJuP0b4oA,Sherry Solouki  DDS,5,2,Health and Medical ; Dentists ; General Dentistry ; ,TRUE
zpRlUtFn6aWRH4YDDuv1BQ,Plato's Diner,3.5,75,Greek ; American (Traditional) ; Diners ; Restaurants ; ,TRUE
HL5wv-khnLe8S9nh3T4Ztw,Carriage House Salon,2.5,39,Hair Salons ; Beauty and Spas ; ,TRUE
9iwVr4DdeZeRn8EHan7XfA,Domino's Pizza,1,2,Pizza ; Restaurants ; ,TRUE
Gey_CpXjlxe7dU8wDf2fGw,Cavalia Odysseo,3.5,23,Arts & Entertainment ; Performing Arts ; ,FALSE
rXZMNJUkt0g_-Wk6gPsIzQ,Wyndham Princeton Forrestal Hotel and Conference Center,2,9,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
0FzXdnDqbb0CRf4cYIz8hA,Chameleon Tattoo & Body Piercing,4,162,Tattoo ; Piercing ; Beauty and Spas ; ,TRUE
fTF5-p6NQ8X6WtJ_n81CRw,Einstein Bros,2.5,17,Food ; Bagels ; ,TRUE
wq752-80E0Tg2q8donVE7w,Pennsylvania Dental Group Ltd,2.5,6,Health and Medical ; Dentists ; General Dentistry ; Cosmetic Dentists ; ,TRUE
bQq5VV780mXfJQW3EmnOTg,Citizens Financial Group,1.5,3,Banks & Credit Unions ; Financial Services ; ,TRUE
BdvxMQ3Qlb0hwo8sprp4RQ,Troy Chowder Fest,3.5,2,Festivals ; Arts & Entertainment ; ,TRUE
JLyP3zNKUb1VFD0MVj0ZxQ,Last Drop Cafe,4.5,96,Food ; Coffee & Tea ; Sandwiches ; Restaurants ; ,TRUE
3Fl9FLuDyOiqXOU8iM2Aqw,TeainSahara,4,36,Food ; Coffee & Tea ; Moroccan ; Restaurants ; ,TRUE
wp5tEemRSdZZIp8Vk-IFBw,O'Bryan's Nine Irish Brothers,4.5,59,Nightlife ; Pubs ; Irish ; Bars ; Restaurants ; ,TRUE
3FZCAUhWw6AK9tiPALcAEg,Chevron,2.5,4,Automotive ; Gas & Service Stations ; ,TRUE
0msu7esqmZC3TB-i7QijAg,Chase,3,2,Banks & Credit Unions ; Financial Services ; ,TRUE
QlRBZwSFBGIE3zdIU1wV1w,Hollywood Hair Cutters,4,3,Barbers ; Beauty and Spas ; ,TRUE
i3vMZ7UK2jgHoKvWZPgKuw,463 Beacon Street Guest House,2.5,9,Hotels & Travel ; Guest Houses ; Home Services ; Real Estate ; Apartments ; ,TRUE
8vCHcSEKI0VjrJdI6TD8aw,Avant-Card,4.5,43,Cards & Stationery ; Arts & Crafts ; Flowers & Gifts ; Shopping ; Event Planning & Services ; ,TRUE
p_HNGNXocM6gV6FidvF8rA,Michael Susanne Salon,5,2,Hair Salons ; Beauty and Spas ; ,TRUE
2jApPLSrPh5sN9Ph7srhZA,Sears,3,2,Department Stores ; Fashion ; Shopping ; ,TRUE
biCSO7Za0sysPVHh2BJq2w,lululemon athletica,3.5,51,Fashion ; Yoga ; Sporting Goods ; Active Life ; Fitness & Instruction ; Women's Clothing ; Shopping ; Sports Wear ; ,TRUE
bRj4uFf864ZHuXAgboWvvg,Chevron Carwash & Food Mart,3.5,8,Car Wash ; Automotive ; Convenience Stores ; Food ; ,TRUE
Rxby4yOh1ksG9SlXLIhVNw,Susan M Stuart  MD,3.5,19,Doctors ; Cosmetic Surgeons ; Beauty and Spas ; Skin Care ; Health and Medical ; Dermatologists ; ,TRUE
oTVXbWibbQ_VFvKgnBjaMg,Belzano Ristorante,2.5,5,Italian ; Restaurants ; ,TRUE
YBNS9AHuSSMSVPGlsgvqbA,Will Am-Fm Radio,4.5,2,Mass Media ; Radio Stations ; ,TRUE
2RbNrSMbKay7CL3Prcjz6Q,Robots & Rogues New & Used Books,4.5,6,Books  Mags  Music and Video ; Shopping ; Bookstores ; ,TRUE
UBsq3HtgdkyMIxt-Mqt0dA,Milano's French Cleaners,1.5,2,Local Services ; Sewing & Alterations ; Dry Cleaning & Laundry ; Shoe Repair ; ,TRUE
v1G_bioP6POazUyQwHcz7Q,Kiva Han,4,21,Food ; Coffee & Tea ; ,FALSE
1Zp_NRrMLuri68EJwbBAnA,Scagnoli's Cajun and Barbecue,2.5,3,Cajun/Creole ; Restaurants ; ,FALSE
4r-ybm_E24td8FtwEn5Yqg,Talbot's,4,5,Women's Clothing ; Fashion ; Shopping ; Accessories ; ,TRUE
3_wGZvtdYzj7rBjaxdHAEA,Ba Le Bakery,4,23,Food ; Bakeries ; ,TRUE
YGX_JBJOyVZuzgkl3h33uA,Scripps Polster Breast Care Center,4.5,8,Doctors ; Medical Centers ; Health and Medical ; ,TRUE
HrED44acwUngPkOWS0GUZg,Noir,3.5,198,Bars ; American (New) ; Nightlife ; Lounges ; Restaurants ; ,TRUE
HoZEYYbJLBTa0yjoQRZrMA,Jiffy Lube,3,25,Automotive ; Oil Change Stations ; ,TRUE
yUlA65OL7EyGSjznIr1Wpg,Stenner Glen,3.5,2,Home Services ; Real Estate ; Apartments ; ,TRUE
AvTNi3K_hmL9kPyg7O0IWw,Harlan Hatcher Graduate Library,4.5,12,Libraries ; Landmarks & Historical Buildings ; Public Services & Government ; ,TRUE
S8x7S3RLf6cwem0A3SlVew,Trattoria Neapolis,3.5,75,Italian ; Restaurants ; ,TRUE
2Lq4xwIPrIjhQ12dIS7i1w,Ohm's Engineering Coffee House and Snow Cones,3.5,2,Food ; Coffee & Tea ; ,TRUE
umjK84glwdNfnQ82VDx1Zw,Real Seafood Company,3.5,91,Seafood ; Restaurants ; ,TRUE
JkdZsw_ASWWPYIsA2W5fsQ,McMurphy's Uptown Tavern,3,7,Bars ; Nightlife ; ,TRUE
A0ZriaIhiYY1qJWo4l7_yA,BuildASofa,3,2,Shopping ; Home & Garden ; Furniture Stores ; ,TRUE
FH59gBe6Ji_O0UKFwXnlHQ,Baby Tommy's Taste of New York,3,33,Pizza ; Restaurants ; ,TRUE
OuVdoxl17tcwvTCYVgm85A,MCL Restaurant & Bakery,4,4,American (Traditional) ; Restaurants ; ,TRUE
u6bwO58Y2yGR-_X3CroS-w,Jax Bicycle Center,4.5,8,Active Life ; Sporting Goods ; Bikes ; Shopping ; Bike Rentals ; ,TRUE
qptxUGN_5Qc217TKTKPbGg,Enigma Salsa Fridays,5,2,Nightlife ; Dance Clubs ; ,TRUE
cRmH4JEhYMQ_AkZlYoSoHA,Robert H. Treman State Park,4.5,8,Active Life ; Parks ; ,TRUE
fdVyWp7YvvwlFB9WeZ1Zqw,Starbucks Coffee,3,19,Food ; Coffee & Tea ; ,TRUE
yx4IYpg9MGbrVqNdZwXX_A,The Friendly Toast,3.5,772,Bars ; Nightlife ; Diners ; Restaurants ; ,TRUE
vQaei8xkH8u2W5gHToRcXw,Elsabet Cafe,3,13,Food ; American (Traditional) ; Ethiopian ; Restaurants ; ,FALSE
RopMmRJyxtUH0ZCjltwP3Q,Savor the Central Coast,3,2,Food ; Arts & Entertainment ; Wineries ; Local Flavor ; ,TRUE
MZJ9QAH-hgvtuL49a6D7bQ,Chinese Buffet Restaurant,3,3,Chinese ; Restaurants ; ,TRUE
EuXhkWa4a1ofxgR1x4G0KA,Alpine Bagels,3.5,10,Food ; Bagels ; ,TRUE
BQS2Ge8arNrsu2KnxzCS9Q,Hands Gallery,3.5,20,Arts & Entertainment ; Art Galleries ; Shopping ; ,TRUE
FpiK72Tcnx7dO8jMV_MdxQ,Head Neck & Spine Center of San Diego,5,12,Health and Medical ; Chiropractors ; ,TRUE
YeHiMtFgcCkAB89cPqvesA,Great Harvest Bread Co,4.5,7,Food ; Bakeries ; Event Planning & Services ; Caterers ; ,TRUE
SYoul5LhUTHfMBJUUmjaAg,Chick-Fil-A of University Mall,3.5,3,Fast Food ; Restaurants ; ,TRUE
 -wyCKSBEEoGj3dSiS_CNqw,Pacific Foot and Ankle Institute,4,15,Doctors ; Health and Medical ; Podiatrists ; ,TRUE
7xRhic2Jm9VnM9dZ1F-KJw,Pinocchio Italian Restaurant,4,3,Restaurants ; ,FALSE
8Qwo0gf_3G3C8JPFWbsrog,Ba-Da Wings,4,7,Chicken Wings ; Restaurants ; ,FALSE
F2csT_p_jAIPzCl4nZEC6w,Wyllie Dry Cleaning,3.5,4,Local Services ; Dry Cleaning & Laundry ; ,TRUE
n2oyWCI-LBCQ-fM9WN_Y9Q,Sharaine L Thompson  DC,5,8,Health and Medical ; Chiropractors ; ,TRUE
e-bPVR-d4eygTu5XOodU4w,Hamburger Dan's 4,3.5,5,Burgers ; Restaurants ; ,TRUE
aDKxyXF42lYqafk2J04BhA,FaceBody Essentials Skin Spa,5,2,Skin Care ; Beauty and Spas ; ,TRUE
i4OGo_3rSmgW8ze9AiHB1Q,Cafe 140 South,3.5,138,American (Traditional) ; American (New) ; Restaurants ; ,TRUE
iPTU21Sdija7LxJ7vfwSng,Matt's Barber Shop,4.5,8,Barbers ; Beauty and Spas ; ,TRUE
t4ZgfBbbuzZmGpm3Kpt8RA,Caltech Braun Athletic Center,4,2,Active Life ; Gyms ; Fitness & Instruction ; ,TRUE
oMn8GTaa_rZf--PYUhoR_w,Star Convenience Store,2,3,Food ; Convenience Stores ; ,TRUE
DDlb8H1qt0FRWgpANj9bWw,Residence Inn Princeton-South Brunswick,2,4,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
XBuj07BYkcLa3W2kHilKtg,Sammy's Pizzeria & Restaurant,3.5,15,Pizza ; Restaurants ; ,TRUE
NhFvZfJu-pFjvhGIGhPCxA,UCSD Regional Fertility Center,4,9,Doctors ; Medical Centers ; Fertility ; Health and Medical ; ,TRUE
zl3e7mjV92VyapdSr7Dpdg,Zellerbach Auditorium,4.5,33,Arts & Entertainment ; Performing Arts ; Nightlife ; Music Venues ; ,TRUE
StSMu18FhPl20L3MS_kgGQ,Style on Green,3,14,Used  Vintage & Consignment ; Fashion ; Shopping ; ,TRUE
pLBF8QrRkMicJcsjAqW7ag,Walnut Street Tea Co,3.5,9,Food ; Coffee & Tea ; ,TRUE
TAJG1np3pbG1Ymt76LQdGA,ASUC Berkeley Art Studio,4,11,Art Schools ; Arts & Entertainment ; Specialty Schools ; Shopping ; Art Galleries ; Education ; ,TRUE
QKOxWfuWa9Tml9IiCiEfiw,Jimmy Johns,3,18,Sandwiches ; Restaurants ; ,TRUE
xnTOGwCSzKFhCgEfOn0fLg,Subway,3.5,7,Sandwiches ; Restaurants ; ,TRUE
Vipthhye_sPOBmKLLPiR7Q,Delta Chi Fraternity,4.5,2,NA,TRUE
4Y2CBdnmIy6-HZAfNCuh5w,People's Food Cooperative,3.5,44,Food ; Specialty Food ; Grocery ; Health Markets ; ,TRUE
P5X-bUWwryZY5WYOrKDnZQ,Chinese Acupuncture,5,3,Acupuncture ; Health and Medical ; ,TRUE
BWeipXwjf5BIDX_8TjH2JA,Ye's Sushi,3.5,9,Japanese ; Restaurants ; ,TRUE
BLKdoHv3SobsnHIKjO6oOA,Korean BBQ,3,19,Korean ; Restaurants ; ,TRUE
h3j2x58_4PRM2fEZjC1S9w,Upper Playground,4.5,34,Women's Clothing ; Men's Clothing ; Fashion ; Shopping ; ,TRUE
QHXVgfU_e2xkTXq7h63zow,La Jolla Dermatology,3.5,6,Dermatologists ; Doctors ; Health and Medical ; ,TRUE
TmUKRJhi3pFsNlpo2XYITQ,Murphy's Deli,3.5,7,Delis ; Restaurants ; ,TRUE
NTJrMZWl3ERqHJPV8DDSwQ,Big Skinny,3.5,6,Leather Goods ; Fashion ; Shopping ; Accessories ; ,TRUE
nNmDJW26HZrqfsZlAiSIdQ,Cal Poly,4,49,Colleges & Universities ; Education ; ,TRUE
tJcWKJXRM8lYHihSbSbJBw,Akai Hana Japanese Restaurant,3.5,44,Sushi Bars ; Japanese ; Restaurants ; ,TRUE
50keoLSsX-vn_Ibdm0g3HA,La Flor Blanca Restaurant,5,4,Restaurants ; ,TRUE
rjfVhsGYYYWWh2JIzIollA,Mimi's Attic,3.5,2,Thrift Stores ; Shopping ; Home & Garden ; Antiques ; Furniture Stores ; ,TRUE
oCHcaAfAGzrkLAo5jee1eA,Sufficient Grounds Coffee,4,136,Food ; Bakeries ; Coffee & Tea ; ,FALSE
wan1X8JMyIylyQ4Z7yOFdg,Swiss Watchmaker,3,50,Shopping ; Watches ; ,TRUE
xGS_hoJmjSSkChEtPwQPhw,Rusnock John T Periodontist,5,4,Dentists ; Periodontists ; Health and Medical ; ,TRUE
dwksGXxMaOqjiosc6uFFVg,Court of Sciences Student Center,4,11,Food ; Coffee & Tea ; ,TRUE
Q2bnRzJ8AC-3lWyQY8DZqA,Blues,2,8,Barbeque ; Restaurants ; ,FALSE
vFHQ7DzZZ5KW59z3gyV7OA,Hyde Paul V B MD,3,2,NA,TRUE
GQ1k97OA3kKUe4nHBoay1A,Hunters Pub,4,10,American (Traditional) ; Restaurants ; ,TRUE
XCEKd_ENWtZxdpnjgG3ocA,Cambridge Chiropractic Office,5,2,Health and Medical ; Chiropractors ; ,TRUE
seeLQ3QmRssEZJyHowGoRg,EspressOasis,4,2,Food ; Coffee & Tea ; ,TRUE
sXnRFe1rUZjhmQ0uQRl5hA,Washington State Employees Credit Union,4,9,Banks & Credit Unions ; Financial Services ; ,TRUE
0xjqQ2h5SzWe8zsHr6BG5w,Subway,1.5,3,Sandwiches ; Restaurants ; ,FALSE
Ezp1VxTkjn4kyK7trVBz6Q,SAVE  A Friend to Homeless Animals,4,3,Animal Shelters ; Pet Stores ; Pets ; ,TRUE
WMhCK-_hbr71otQk2hFL-A,Landmark Theatres Regent,2.5,11,Arts & Entertainment ; Cinema ; ,TRUE
Nye78ZSNcgyW3nqyTIeDMw,The Salon,3.5,25,Bars ; Nightlife ; ,TRUE
ODRccZL8fymvELX2ThIafw,Darren McClung Precious Jewelry,4.5,9,Shopping ; Jewelry ; ,TRUE
v0xgBCWnq3JVRRr3TluRkg,Life Plaza,4.5,2,Shopping ; Florists ; Arts & Crafts ; Event Planning & Services ; Cards & Stationery ; Flowers & Gifts ; ,FALSE
CYgWv0-ru5qujLQscQgo4g,Arif's Tailoring Shop,4.5,3,Local Services ; Sewing & Alterations ; ,TRUE
nohNQfYjx2FX-urpp5UHNg,Trout Farm,2.5,5,Arts & Entertainment ; Shopping ; Art Galleries ; Home & Garden ; Antiques ; Furniture Stores ; ,FALSE
BdQ3SgS5CBt2KOYdncAbOQ,Bratz,4.5,105,German ; Food ; Fast Food ; Beer  Wine & Spirits ; Restaurants ; ,TRUE
4s9Jq3KtCRah4_UptB1eog,Victoria Berezina  DDS,5,12,Health and Medical ; Dentists ; General Dentistry ; ,TRUE
o_quL0yAeTyxa7XQZgt0GQ,The Orchid,3.5,4,Restaurants ; ,FALSE
t9hp4ik0bt0jqsfnNYPxOw,Ithaca Community Acupuncture,5,2,Acupuncture ; Health and Medical ; ,TRUE
2Q9mAxnTweld5A_iC46Iyw,Westwood Optometric Center,4.5,12,Optometrists ; Health and Medical ; ,TRUE
yJHyYL74UwOtMwOsmcXn2w,Flowers by Frank & Elaine,3,2,Flowers & Gifts ; Shopping ; Florists ; ,TRUE
WStrQ_E3PJ3zGhJZXELN6A,Troubadour Books,4.5,6,Books  Mags  Music and Video ; Shopping ; Bookstores ; ,TRUE
NIyqTUj7J_UnoLeEBEjQ9A,Slo Vespa,4,2,Automotive ; Motorcycle Dealers ; ,TRUE
QxLEecengGHThm5iyq8tPQ,Holmes Building,4,7,Home Services ; Real Estate ; Apartments ; ,TRUE
AsVi8VgMMKsTZUF7rFUSlA,Vs Nails,3.5,3,Nail Salons ; Beauty and Spas ; ,TRUE
w0XIMGG5xwEwFdbXzkp8mw,Walnut Bridge Coffee House,4,24,Food ; Coffee & Tea ; ,FALSE
kgHX64s-xqZCUs3Vsc647w,AT&T,2,46,Professional Services ; Internet Service Providers ; Shopping ; Mobile Phones ; Home Services ; ,TRUE
6X8LoS2wHZ10Tp1245bTPA,Osteria Procaccini,4,50,Italian ; Pizza ; Restaurants ; ,TRUE
5s4ajRDWXyP-kGm2E6ZFXw,Microtel Inn & Suites,3.5,3,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
x4vRczmgp446CdsDiJCUag,Cambridge Center Roof Garden,5,46,Active Life ; Parks ; ,TRUE
0ItB3I55Xxdrd-69ZJ43qQ,UCSD Chancellor's 5k Challenge,5,3,Active Life ; ,TRUE
S_4KYDQj0IO6nx1IDxeUng,Wet Seal,3,27,Women's Clothing ; Fashion ; Shopping ; ,TRUE
P2XKcDLVHUuOdGNBQtMFRQ,Celia's Mexican Catering,4.5,6,Specialty Food ; Ethnic Food ; Mexican ; Food ; Restaurants ; ,TRUE
0Vjuw7Q_M0UCHLo1hRhtLA,Main Street Mercantile,3.5,4,Shopping ; Antiques ; ,TRUE
w0pgQv3OibLUr1OqyZ0TlA,Hair by Farnaz,5,2,Hair Salons ; Beauty and Spas ; ,TRUE
XOCXOxH3xFfMTbyWde977Q,Maax Salon,5,9,Hair Salons ; Beauty and Spas ; ,TRUE
_nC2ytNxfhOoyJydlJVtlw,Recovery Sports Grill,3,13,Nightlife ; Bars ; Sports Bars ; Restaurants ; ,TRUE
gskJFdpsmL4sezeZb4AYGQ,Iclips Hair & Nails,4.5,8,Hair Salons ; Nail Salons ; Hair Removal ; Beauty and Spas ; ,TRUE
EXwbWmJdGCbqIejSodhQVg,Bob Slate Stationer,3.5,5,Shopping ; Office Equipment ; ,TRUE
PdZfLKCfJIV59R5_rSotOw,ZIPS Dry Cleaners,3.5,11,Local Services ; Dry Cleaning & Laundry ; ,TRUE
OhGOdDlZaq8MquvQ_wkSSw,Imperial Kitchen Buffet,4,7,Chinese ; Restaurants ; ,TRUE
XT2K7Q5F8tJ21NnNvzt7cA,Agora Restaurant & Bar,3.5,4,American (New) ; Restaurants ; ,TRUE
Up7igNfawB1T25o7DTdfWA,Red Light Vintage Clothing,3.5,53,Used  Vintage & Consignment ; Fashion ; Shopping ; Costumes ; Arts & Crafts ; ,TRUE
crJFkHKSCOGXR8Q8CZTsCQ,Delta Kitchener Waterloo,2.5,6,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
0zyGQJkbIBNZQthlcVPz4A,Kueh,4.5,3,Specialty Food ; Ethnic Food ; Food ; Bakeries ; Farmers Market ; ,TRUE
j3lZQs0YKMDAwKSbDRNY7Q,O-Pass Tea & Crepe,4,7,Food ; Desserts ; Restaurants ; Asian Fusion ; Tea Rooms ; ,TRUE
csS_UrBujOvjASbX3gLW7w,Bobby's Burger Palace,3.5,366,Burgers ; Restaurants ; ,TRUE
AFhoG5kir5vS1P9NpJ1MHQ,Troy City Garage Inc,2,3,Automotive ; Motorcycle Dealers ; ,TRUE
Mva32iGvl0xICU76qwiwyw,Atasca Hampshire,3.5,122,Portuguese ; Restaurants ; ,TRUE
4P8oRgBE60D2aWOXMHrzcg,The Ruck,4.5,44,Pubs ; Bars ; Nightlife ; ,TRUE
Ztj9wIVSVes2lf2bG7oqew,Casa Grande Taco Truck,5,2,Mexican ; Restaurants ; ,TRUE
NolKJob4vIf517ersGMUtA,J Christophers,2,11,NA,TRUE
bLIG8XoPwoZEFuOwq-gyhw,Captain Poncho's Taco Truck,5,12,Mexican ; Food Stands ; Restaurants ; ,TRUE
tmU8GwNGVALizu1ZPlhDew,Union Bank of California,2.5,3,Banks & Credit Unions ; Financial Services ; ,TRUE
pIrSHmLYW6Bdjiz-HHWd1Q,Bettolona,4,87,Italian ; Pizza ; Restaurants ; ,TRUE
UWSVbdWub1ZLzRb9--4-mA,Harlem Savour of Seafood,2.5,7,Seafood ; Restaurants ; ,TRUE
HBvFroNOFThC3luF-c3grg,Efes Mediterranean Grill,3,11,Mediterranean ; Restaurants ; ,TRUE
 -JuT_VuVL0OfoY3ccYGy4w,La Rosita,3.5,3,Caribbean ; Restaurants ; ,FALSE
1sH7i_UpnqXIWX6AVcbwUA,America's Best Value Inn & Suites,1.5,11,Hotels & Travel ; ,TRUE
l_u7rj7wllJ8UbeMfYawXQ,Bay IVF Center,5,2,Doctors ; Fertility ; Health and Medical ; ,TRUE
AMNvR_GlFNhQyKoh_4A8wg,Madewell ,4,8,Women's Clothing ; Fashion ; Shopping ; Accessories ; Shoe Stores ; ,TRUE
oi9ZnAwMUf95yNG5xo-aEw,Dana Street Theater,4.5,2,Arts & Entertainment ; ,TRUE
hdt30xGrfLe-oWPXW91DRg,# 1 Thai & Vietnamese Restaurant,3.5,3,Thai ; Restaurants ; Vietnamese ; ,FALSE
gDnCGwbEGvSRs3rbZSs30A,USC SMOG Test-Only Center,4.5,25,Automotive ; Smog Check Stations ; ,TRUE
oJGnPt6soiB3AB3Us_eGxQ,Urology Associates of San Lus Obspo A Mdcl Grp Inc,1,2,Doctors ; Health and Medical ; ,TRUE
VTLFFuDysqbeSDyrGjH6KA,Remedy Coffee,4,14,Food ; Bakeries ; Coffee & Tea ; Specialty Food ; ,FALSE
5-JSDAzqCw6FdmeThPOCeQ,Jazzy Veggie,4,49,Vegetarian ; Vegan ; Restaurants ; ,TRUE
UEOyxBh6MLXo23NnzCM_YA,Comb & Scissors Barber Shop,2.5,9,Barbers ; Beauty and Spas ; ,TRUE
wpDGcvtWxbz5pb7nB3_SAg,Round Table Pizza,3.5,5,Pizza ; Restaurants ; ,TRUE
nRAt8fJnvu10g4QK3e0VUA,Emily's Amherst Bed & Breakfast,5,3,Hotels & Travel ; Bed & Breakfast ; ,TRUE
ObZ8_EFwAviDDcvJuyyQQw,Stoutboy,5,8,Arts & Crafts ; Shopping ; Framing ; ,TRUE
NkGTHDiF_boBdFFaasNndg,Fibonacci's Campus Pointe Bistro,4,25,American (New) ; Restaurants ; ,TRUE
bKiYncygmFqKC27CZe81TA,Harry's Bar & Burger,3.5,126,Burgers ; Bars ; Nightlife ; Restaurants ; ,TRUE
WaVSdNDVBFcP7ht2fescWA,FedEx Office Print & Ship Center,2.5,11,Local Services ; Shipping Centers ; Printing Services ; ,TRUE
Dpak23eEJ-OG-kVX_5hOLA,Carlow University,1,2,Colleges & Universities ; Education ; ,TRUE
Nw7Xs5_OM6wS_MeYhvZGhg,Glenn's Tattoo Service,4,11,Tattoo ; Piercing ; Beauty and Spas ; ,TRUE
7mL9cvICl8fuCQTM89a-SA,Aljon's Pizza & Sub Shop,4.5,23,Pizza ; Restaurants ; ,TRUE
AeWKgDveIWXCDP5O9HzO3Q,Mahogany Grill,3,33,American (New) ; Restaurants ; ,TRUE
Uk0bvF4fI_bt99hwC_TPDQ,Raz Shlomo MD,5,2,Doctors ; Health and Medical ; ,TRUE
AkZUiMz8gImU8V1bT_We9g,Enterprise Rent-A-Car,3,4,Hotels & Travel ; Car Rental ; ,TRUE
HEYZi12DPmrsqCFKnY5R7A,U.S. Post Office,1.5,15,Post Offices ; Public Services & Government ; ,TRUE
__EmsZiRXiUmljbfpOqZig,Awful Arthur's Seafood Co,2.5,11,Seafood ; Restaurants ; ,FALSE
Z4zV8THTGY1jUtsC8V213g,Sushi 99,1.5,2,Japanese ; Restaurants ; ,TRUE
uVu2HRmoPIMFJ7OGsPZbDg,Aruba Tan,4.5,14,Tanning ; Beauty and Spas ; ,TRUE
bPKJtag9GPIJgh7ebcNlUQ,Princeton University Store,4,4,Women's Clothing ; Men's Clothing ; Fashion ; Shopping ; Accessories ; ,TRUE
pB7yPecmxoJEa0FjKdkznw,G-Mart Comics,4.5,8,Books  Mags  Music and Video ; Shopping ; Comic Books ; ,TRUE
qvd8A3G5d_0JoCkayerT-g,Loma Acupuncture,5,5,Acupuncture ; Health and Medical ; ,TRUE
